Origin,Destination,TimeRequest
5,9,2021-10-20 13:13:28
5,10,2021-10-20 13:23:34
6,7,2021-10-20 13:00:32
6,8,2021-10-20 13:11:43
6,9,2021-10-20 13:55:47
6,10,2021-10-20 13:18:36
7,8,2021-10-20 13:29:15
7,9,2021-10-20 13:40:17
7,10,2021-10-20 13:43:24
8,9,2021-10-20 13:04:18
8,10,2021-10-20 13:22:10
9,10,2021-10-20 13:49:14
1,3,2021-10-20 14:12:06
1,5,2021-10-20 14:47:10
1,6,2021-10-20 14:18:25
1,7,2021-10-20 14:31:18
1,8,2021-10-20 14:31:44
1,9,2021-10-20 14:41:33
1,10,2021-10-20 14:41:52
2,4,2021-10-20 14:48:23
2,5,2021-10-20 14:41:48
2,6,2021-10-20 14:27:20
2,7,2021-10-20 14:52:41
2,8,2021-10-20 14:48:45
2,9,2021-10-20 14:38:51
2,10,2021-10-20 14:55:16
3,4,2021-10-20 14:26:39
3,5,2021-10-20 14:22:43
3,6,2021-10-20 14:15:29
3,7,2021-10-20 14:56:02
3,8,2021-10-20 14:30:40
3,9,2021-10-20 14:33:27
3,10,2021-10-20 14:56:26
4,5,2021-10-20 14:18:07
4,6,2021-10-20 14:10:58
4,7,2021-10-20 14:11:24
4,8,2021-10-20 14:32:23
4,9,2021-10-20 14:34:29
4,10,2021-10-20 14:35:00
5,6,2021-10-20 14:23:40
5,7,2021-10-20 14:57:17
5,8,2021-10-20 14:12:23
5,9,2021-10-20 14:48:37
5,10,2021-10-20 14:20:05
6,7,2021-10-20 14:13:37
6,8,2021-10-20 14:40:40
6,9,2021-10-20 14:34:09
6,10,2021-10-20 14:40:24
7,8,2021-10-20 14:06:21
7,9,2021-10-20 14:02:39
7,10,2021-10-20 14:51:57
8,9,2021-10-20 14:11:58
8,10,2021-10-20 14:41:11
9,10,2021-10-20 14:48:05
1,2,2021-10-20 15:27:45
1,3,2021-10-20 15:39:30
1,5,2021-10-20 15:13:30
1,6,2021-10-20 15:51:49
1,7,2021-10-20 15:42:08
1,8,2021-10-20 15:59:44
1,9,2021-10-20 15:58:42
1,10,2021-10-20 15:59:37
2,3,2021-10-20 15:28:30
2,4,2021-10-20 15:28:53
2,5,2021-10-20 15:03:53
2,6,2021-10-20 15:30:01
2,7,2021-10-20 15:12:56
2,8,2021-10-20 15:46:53
2,9,2021-10-20 15:22:23
3,4,2021-10-20 15:26:32
3,5,2021-10-20 15:59:03
3,6,2021-10-20 15:50:33
3,7,2021-10-20 15:40:27
3,8,2021-10-20 15:34:53
3,9,2021-10-20 15:16:36
3,10,2021-10-20 15:43:26
4,5,2021-10-20 15:55:24
4,6,2021-10-20 15:59:43
4,7,2021-10-20 15:51:18
4,8,2021-10-20 15:30:05
4,9,2021-10-20 15:30:41
4,10,2021-10-20 15:28:02
5,6,2021-10-20 15:54:06
5,7,2021-10-20 15:02:15
5,8,2021-10-20 15:13:57
5,9,2021-10-20 15:25:48
5,10,2021-10-20 15:57:20
6,7,2021-10-20 15:03:27
6,8,2021-10-20 15:11:37
6,9,2021-10-20 15:10:18
6,10,2021-10-20 15:47:04
7,8,2021-10-20 15:47:24
7,9,2021-10-20 15:48:57
7,10,2021-10-20 15:04:48
8,9,2021-10-20 15:08:38
8,10,2021-10-20 15:51:24
9,10,2021-10-20 15:49:15
1,2,2021-10-20 16:28:31
1,3,2021-10-20 16:56:37
1,4,2021-10-20 16:43:32
1,5,2021-10-20 16:32:30
1,6,2021-10-20 16:25:06
1,7,2021-10-20 16:31:10
1,8,2021-10-20 16:19:52
1,9,2021-10-20 16:08:01
1,10,2021-10-20 16:06:24
2,3,2021-10-20 16:07:58
2,4,2021-10-20 16:21:38
2,5,2021-10-20 16:31:57
2,6,2021-10-20 16:55:31
2,7,2021-10-20 16:02:57
2,8,2021-10-20 16:48:40
2,9,2021-10-20 16:55:34
2,10,2021-10-20 16:56:42
3,4,2021-10-20 16:48:30
3,5,2021-10-20 16:08:43
3,6,2021-10-20 16:57:52
3,7,2021-10-20 16:11:32
3,8,2021-10-20 16:37:48
3,9,2021-10-20 16:32:21
3,10,2021-10-20 16:27:15
4,5,2021-10-20 16:30:58
4,6,2021-10-20 16:02:11
4,7,2021-10-20 16:40:36
4,8,2021-10-20 16:24:58
4,9,2021-10-20 16:12:36
4,10,2021-10-20 16:06:55
5,6,2021-10-20 16:40:34
5,7,2021-10-20 16:35:06
5,8,2021-10-20 16:48:27
5,9,2021-10-20 16:20:41
5,10,2021-10-20 16:30:20
6,7,2021-10-20 16:51:36
6,8,2021-10-20 16:58:51
6,9,2021-10-20 16:36:15
6,10,2021-10-20 16:41:32
7,8,2021-10-20 16:16:31
7,9,2021-10-20 16:13:34
7,10,2021-10-20 16:03:16
8,9,2021-10-20 16:37:28
8,10,2021-10-20 16:46:26
9,10,2021-10-20 16:57:21
1,2,2021-10-20 17:23:55
1,3,2021-10-20 17:31:20
1,4,2021-10-20 17:21:00
1,5,2021-10-20 17:56:44
1,6,2021-10-20 17:09:28
1,7,2021-10-20 17:58:33
1,8,2021-10-20 17:51:42
1,9,2021-10-20 17:20:10
1,10,2021-10-20 17:32:47
2,3,2021-10-20 17:42:34
2,4,2021-10-20 17:47:49
2,6,2021-10-20 17:10:16
2,7,2021-10-20 17:00:49
2,8,2021-10-20 17:21:50
2,9,2021-10-20 17:47:02
2,10,2021-10-20 17:47:48
3,4,2021-10-20 17:01:21
3,5,2021-10-20 17:26:31
3,6,2021-10-20 17:13:49
3,7,2021-10-20 17:08:43
3,8,2021-10-20 17:20:12
3,9,2021-10-20 17:14:47
3,10,2021-10-20 17:29:44
4,5,2021-10-20 17:01:41
4,6,2021-10-20 17:12:50
4,7,2021-10-20 17:45:14
4,8,2021-10-20 17:04:02
4,9,2021-10-20 17:53:32
4,10,2021-10-20 17:21:33
5,6,2021-10-20 17:07:00
5,7,2021-10-20 17:13:43
5,8,2021-10-20 17:40:19
5,9,2021-10-20 17:29:54
5,10,2021-10-20 17:05:02
6,7,2021-10-20 17:07:09
6,8,2021-10-20 17:44:23
6,9,2021-10-20 17:06:09
6,10,2021-10-20 17:42:16
7,8,2021-10-20 17:44:54
7,9,2021-10-20 17:56:00
7,10,2021-10-20 17:11:45
8,9,2021-10-20 17:48:53
8,10,2021-10-20 17:15:28
9,10,2021-10-20 17:01:28
1,2,2021-10-20 18:26:19
1,3,2021-10-20 18:12:56
1,4,2021-10-20 18:25:37
1,5,2021-10-20 18:16:42
1,6,2021-10-20 18:37:35
1,7,2021-10-20 18:12:35
1,8,2021-10-20 18:56:21
1,9,2021-10-20 18:09:01
1,10,2021-10-20 18:46:37
2,3,2021-10-20 18:40:26
2,4,2021-10-20 18:50:54
2,5,2021-10-20 18:29:12
2,6,2021-10-20 18:50:28
2,7,2021-10-20 18:41:06
2,8,2021-10-20 18:16:46
2,9,2021-10-20 18:47:32
2,10,2021-10-20 18:36:45
3,4,2021-10-20 18:14:21
3,5,2021-10-20 18:25:39
3,6,2021-10-20 18:55:05
3,7,2021-10-20 18:45:15
3,8,2021-10-20 18:41:04
3,9,2021-10-20 18:02:48
3,10,2021-10-20 18:39:05
4,5,2021-10-20 18:24:31
4,6,2021-10-20 18:54:58
4,7,2021-10-20 18:44:13
4,8,2021-10-20 18:50:56
4,9,2021-10-20 18:23:32
4,10,2021-10-20 18:15:36
5,6,2021-10-20 18:44:37
5,7,2021-10-20 18:22:43
5,8,2021-10-20 18:51:01
5,9,2021-10-20 18:34:20
5,10,2021-10-20 18:09:30
6,7,2021-10-20 18:32:48
6,8,2021-10-20 18:25:56
6,9,2021-10-20 18:42:44
6,10,2021-10-20 18:28:02
7,8,2021-10-20 18:34:50
7,9,2021-10-20 18:44:14
7,10,2021-10-20 18:40:01
8,9,2021-10-20 18:27:44
8,10,2021-10-20 18:48:54
9,10,2021-10-20 18:15:49
1,2,2021-10-20 19:00:19
1,4,2021-10-20 19:45:08
1,5,2021-10-20 19:31:14
1,6,2021-10-20 19:27:22
1,8,2021-10-20 19:00:53
1,9,2021-10-20 19:36:24
1,10,2021-10-20 19:56:26
2,3,2021-10-20 19:47:43
2,4,2021-10-20 19:22:58
2,5,2021-10-20 19:10:46
2,6,2021-10-20 19:25:21
2,7,2021-10-20 19:18:51
2,8,2021-10-20 19:06:58
2,9,2021-10-20 19:24:24
2,10,2021-10-20 19:22:56
3,4,2021-10-20 19:43:12
3,5,2021-10-20 19:54:13
3,6,2021-10-20 19:48:36
3,7,2021-10-20 19:32:53
3,8,2021-10-20 19:10:58
3,9,2021-10-20 19:55:27
3,10,2021-10-20 19:33:32
4,5,2021-10-20 19:16:18
4,6,2021-10-20 19:42:07
4,7,2021-10-20 19:46:27
4,8,2021-10-20 19:18:41
4,9,2021-10-20 19:58:09
4,10,2021-10-20 19:41:07
5,6,2021-10-20 19:16:54
5,7,2021-10-20 19:55:19
5,8,2021-10-20 19:29:55
5,9,2021-10-20 19:20:59
5,10,2021-10-20 19:32:51
6,7,2021-10-20 19:12:16
6,8,2021-10-20 19:33:33
6,9,2021-10-20 19:10:51
6,10,2021-10-20 19:13:38
7,8,2021-10-20 19:03:19
7,9,2021-10-20 19:33:47
7,10,2021-10-20 19:38:51
8,9,2021-10-20 19:32:15
8,10,2021-10-20 19:24:45
9,10,2021-10-20 19:29:22
1,4,2021-10-20 20:37:48
1,5,2021-10-20 20:40:19
1,6,2021-10-20 20:17:40
1,7,2021-10-20 20:37:53
1,8,2021-10-20 20:19:45
1,9,2021-10-20 20:36:03
1,10,2021-10-20 20:25:41
2,4,2021-10-20 20:05:33
2,6,2021-10-20 20:23:07
2,7,2021-10-20 20:15:19
2,8,2021-10-20 20:46:28
2,9,2021-10-20 20:36:02
2,10,2021-10-20 20:57:18
3,4,2021-10-20 20:35:58
3,5,2021-10-20 20:49:46
3,6,2021-10-20 20:51:26
3,7,2021-10-20 20:33:03
3,8,2021-10-20 20:55:18
3,9,2021-10-20 20:47:06
3,10,2021-10-20 20:35:53
4,5,2021-10-20 20:11:57
4,6,2021-10-20 20:11:25
4,7,2021-10-20 20:51:24
4,8,2021-10-20 20:48:21
4,9,2021-10-20 20:58:33
4,10,2021-10-20 20:56:12
5,6,2021-10-20 20:25:16
5,7,2021-10-20 20:51:38
5,8,2021-10-20 20:31:41
5,9,2021-10-20 20:33:46
5,10,2021-10-20 20:59:10
6,7,2021-10-20 20:27:29
6,8,2021-10-20 20:09:17
6,9,2021-10-20 20:40:23
6,10,2021-10-20 20:02:29
7,8,2021-10-20 20:49:51
7,9,2021-10-20 20:49:25
7,10,2021-10-20 20:42:05
8,9,2021-10-20 20:24:58
8,10,2021-10-20 20:00:28
9,10,2021-10-20 20:31:37
1,5,2021-10-20 21:06:57
1,6,2021-10-20 21:48:10
1,8,2021-10-20 21:34:16
1,9,2021-10-20 21:16:42
1,10,2021-10-20 21:15:02
2,3,2021-10-20 21:47:50
2,4,2021-10-20 21:07:35
2,6,2021-10-20 21:21:46
2,7,2021-10-20 21:17:45
2,8,2021-10-20 21:00:50
3,4,2021-10-20 21:58:20
3,5,2021-10-20 21:50:54
3,6,2021-10-20 21:27:05
3,7,2021-10-20 21:56:05
3,8,2021-10-20 21:25:23
3,9,2021-10-20 21:58:02
4,5,2021-10-20 21:57:54
4,6,2021-10-20 21:08:24
4,7,2021-10-20 21:07:52
4,8,2021-10-20 21:51:23
4,9,2021-10-20 21:28:59
4,10,2021-10-20 21:25:09
5,6,2021-10-20 21:54:53
5,7,2021-10-20 21:10:00
5,8,2021-10-20 21:39:59
5,9,2021-10-20 21:30:04
6,7,2021-10-20 21:45:16
6,8,2021-10-20 21:52:05
6,9,2021-10-20 21:02:03
6,10,2021-10-20 21:59:24
7,8,2021-10-20 21:28:23
7,9,2021-10-20 21:39:41
7,10,2021-10-20 21:35:23
8,9,2021-10-20 21:51:22
8,10,2021-10-20 21:53:03
9,10,2021-10-20 21:51:01
1,2,2021-10-20 22:18:11
1,3,2021-10-20 22:03:44
1,4,2021-10-20 22:00:04
1,5,2021-10-20 22:38:30
1,7,2021-10-20 22:44:23
1,8,2021-10-20 22:58:57
1,9,2021-10-20 22:25:22
1,10,2021-10-20 22:02:49
2,3,2021-10-20 22:26:01
2,5,2021-10-20 22:12:15
2,6,2021-10-20 22:32:13
2,7,2021-10-20 22:05:11
2,8,2021-10-20 22:22:10
2,10,2021-10-20 22:54:48
3,4,2021-10-20 22:38:19
3,5,2021-10-20 22:52:04
3,6,2021-10-20 22:51:24
3,7,2021-10-20 22:38:37
3,8,2021-10-20 22:07:36
3,9,2021-10-20 22:31:09
3,10,2021-10-20 22:58:11
4,5,2021-10-20 22:56:48
4,6,2021-10-20 22:10:02
4,7,2021-10-20 22:39:16
4,8,2021-10-20 22:03:26
4,9,2021-10-20 22:47:31
4,10,2021-10-20 22:15:19
5,6,2021-10-20 22:49:35
5,7,2021-10-20 22:39:45
5,8,2021-10-20 22:13:22
5,9,2021-10-20 22:48:45
5,10,2021-10-20 22:46:45
6,7,2021-10-20 22:38:31
6,8,2021-10-20 22:49:38
6,9,2021-10-20 22:47:57
6,10,2021-10-20 22:43:16
7,8,2021-10-20 22:28:07
7,9,2021-10-20 22:13:12
7,10,2021-10-20 22:03:01
8,9,2021-10-20 22:17:35
8,10,2021-10-20 22:24:34
9,10,2021-10-20 22:17:31
1,2,2021-10-20 23:43:33
1,6,2021-10-20 23:07:19
1,7,2021-10-20 23:51:06
1,8,2021-10-20 23:53:58
2,4,2021-10-20 23:26:50
2,5,2021-10-20 23:25:13
2,6,2021-10-20 23:24:04
2,8,2021-10-20 23:29:34
2,10,2021-10-20 23:16:04
3,5,2021-10-20 23:44:00
3,6,2021-10-20 23:32:01
3,7,2021-10-20 23:32:30
3,9,2021-10-20 23:37:26
3,10,2021-10-20 23:36:35
4,5,2021-10-20 23:06:00
4,7,2021-10-20 23:36:38
4,8,2021-10-20 23:57:30
4,9,2021-10-20 23:42:20
5,6,2021-10-20 23:54:25
5,7,2021-10-20 23:27:06
5,8,2021-10-20 23:02:52
5,9,2021-10-20 23:27:43
5,10,2021-10-20 23:41:23
6,7,2021-10-20 23:18:00
6,8,2021-10-20 23:41:55
6,9,2021-10-20 23:32:04
6,10,2021-10-20 23:57:33
7,8,2021-10-20 23:28:08
7,9,2021-10-20 23:01:23
7,10,2021-10-20 23:38:38
8,9,2021-10-20 23:37:54
8,10,2021-10-20 23:55:26
9,10,2021-10-20 23:36:14
1,4,2021-10-21 00:49:22
2,5,2021-10-21 00:29:11
2,10,2021-10-21 00:38:06
3,4,2021-10-21 00:32:12
3,10,2021-10-21 00:56:22
4,5,2021-10-21 00:44:26
4,8,2021-10-21 00:48:41
4,10,2021-10-21 00:18:27
1,4,2021-10-21 01:43:15
1,8,2021-10-21 01:50:09
1,10,2021-10-21 01:32:36
2,5,2021-10-21 01:22:02
2,6,2021-10-21 01:35:39
2,8,2021-10-21 01:54:31
2,9,2021-10-21 01:51:53
2,10,2021-10-21 01:10:59
3,5,2021-10-21 01:23:38
4,6,2021-10-21 01:41:04
4,7,2021-10-21 01:56:54
4,8,2021-10-21 01:02:23
5,8,2021-10-21 01:13:21
6,9,2021-10-21 01:19:56
7,9,2021-10-21 01:17:42
1,5,2021-10-21 02:05:55
2,4,2021-10-21 02:47:23
2,5,2021-10-21 02:41:55
2,6,2021-10-21 02:23:00
2,9,2021-10-21 02:40:18
3,4,2021-10-21 02:45:17
3,5,2021-10-21 02:04:31
3,6,2021-10-21 02:02:51
3,8,2021-10-21 02:58:07
4,5,2021-10-21 02:23:58
4,7,2021-10-21 02:50:42
4,9,2021-10-21 02:32:07
5,10,2021-10-21 02:27:18
7,10,2021-10-21 02:43:10
8,10,2021-10-21 02:59:09
9,10,2021-10-21 02:31:16
1,9,2021-10-21 03:47:06
2,4,2021-10-21 03:58:34
2,5,2021-10-21 03:43:38
2,6,2021-10-21 03:39:29
2,10,2021-10-21 03:56:23
3,5,2021-10-21 03:45:21
3,7,2021-10-21 03:50:14
3,8,2021-10-21 03:21:14
4,8,2021-10-21 03:29:52
4,9,2021-10-21 03:31:13
7,8,2021-10-21 03:23:53
7,10,2021-10-21 03:30:40
8,9,2021-10-21 03:37:01
1,3,2021-10-21 04:24:16
1,7,2021-10-21 04:00:55
2,4,2021-10-21 04:02:32
2,6,2021-10-21 04:16:23
2,8,2021-10-21 04:00:59
3,4,2021-10-21 04:22:10
3,5,2021-10-21 04:44:51
3,6,2021-10-21 04:15:27
3,8,2021-10-21 04:18:33
4,5,2021-10-21 04:22:00
4,7,2021-10-21 04:57:26
5,8,2021-10-21 04:33:38
6,9,2021-10-21 04:19:38
7,10,2021-10-21 04:23:13
1,3,2021-10-21 05:53:37
1,7,2021-10-21 05:49:47
2,6,2021-10-21 05:47:29
2,9,2021-10-21 05:07:19
2,10,2021-10-21 05:25:58
3,5,2021-10-21 05:57:47
3,6,2021-10-21 05:10:30
3,7,2021-10-21 05:01:04
3,8,2021-10-21 05:12:25
3,9,2021-10-21 05:15:56
3,10,2021-10-21 05:59:29
4,5,2021-10-21 05:51:22
4,6,2021-10-21 05:11:30
4,7,2021-10-21 05:55:49
4,8,2021-10-21 05:37:44
4,9,2021-10-21 05:15:28
4,10,2021-10-21 05:15:16
5,6,2021-10-21 05:13:41
5,7,2021-10-21 05:57:17
5,8,2021-10-21 05:48:05
5,9,2021-10-21 05:46:36
5,10,2021-10-21 05:16:28
6,7,2021-10-21 05:58:55
6,8,2021-10-21 05:34:56
6,9,2021-10-21 05:07:24
6,10,2021-10-21 05:25:58
7,8,2021-10-21 05:44:27
7,9,2021-10-21 05:32:40
7,10,2021-10-21 05:26:06
8,9,2021-10-21 05:30:24
8,10,2021-10-21 05:09:05
9,10,2021-10-21 05:30:46
1,3,2021-10-21 06:34:31
1,4,2021-10-21 06:38:42
1,5,2021-10-21 06:03:21
1,6,2021-10-21 06:45:18
1,7,2021-10-21 06:01:11
1,8,2021-10-21 06:31:23
1,9,2021-10-21 06:22:25
1,10,2021-10-21 06:06:06
2,4,2021-10-21 06:09:01
2,5,2021-10-21 06:36:02
2,6,2021-10-21 06:08:37
2,7,2021-10-21 06:18:06
2,8,2021-10-21 06:05:57
2,9,2021-10-21 06:17:12
2,10,2021-10-21 06:10:37
3,4,2021-10-21 06:18:50
3,5,2021-10-21 06:48:29
3,6,2021-10-21 06:22:43
3,7,2021-10-21 06:25:23
3,8,2021-10-21 06:18:00
3,9,2021-10-21 06:54:37
3,10,2021-10-21 06:56:27
4,5,2021-10-21 06:57:16
4,6,2021-10-21 06:24:50
4,7,2021-10-21 06:57:40
4,8,2021-10-21 06:19:54
4,9,2021-10-21 06:44:31
4,10,2021-10-21 06:59:06
5,6,2021-10-21 06:58:23
5,7,2021-10-21 06:59:50
5,8,2021-10-21 06:55:17
5,9,2021-10-21 06:29:19
5,10,2021-10-21 06:22:08
6,7,2021-10-21 06:27:38
6,8,2021-10-21 06:05:55
6,9,2021-10-21 06:06:53
6,10,2021-10-21 06:41:54
7,8,2021-10-21 06:59:30
7,9,2021-10-21 06:56:33
7,10,2021-10-21 06:26:04
8,9,2021-10-21 06:39:06
8,10,2021-10-21 06:22:52
9,10,2021-10-21 06:51:39
1,2,2021-10-21 07:44:00
1,3,2021-10-21 07:29:55
1,4,2021-10-21 07:25:52
1,5,2021-10-21 07:31:27
1,6,2021-10-21 07:58:27
1,7,2021-10-21 07:04:42
1,8,2021-10-21 07:59:23
1,10,2021-10-21 07:08:20
2,3,2021-10-21 07:54:58
2,4,2021-10-21 07:49:02
2,5,2021-10-21 07:12:12
2,6,2021-10-21 07:12:20
2,7,2021-10-21 07:04:44
2,8,2021-10-21 07:22:59
2,9,2021-10-21 07:35:15
2,10,2021-10-21 07:30:21
3,4,2021-10-21 07:20:50
3,5,2021-10-21 07:23:48
3,6,2021-10-21 07:53:54
3,7,2021-10-21 07:17:17
3,8,2021-10-21 07:36:16
3,9,2021-10-21 07:43:59
3,10,2021-10-21 07:12:16
4,5,2021-10-21 07:25:12
4,6,2021-10-21 07:38:14
4,7,2021-10-21 07:25:47
4,8,2021-10-21 07:22:51
4,9,2021-10-21 07:17:43
4,10,2021-10-21 07:19:43
5,6,2021-10-21 07:36:52
5,7,2021-10-21 07:05:09
5,8,2021-10-21 07:00:39
5,9,2021-10-21 07:19:30
5,10,2021-10-21 07:22:29
6,7,2021-10-21 07:44:21
6,8,2021-10-21 07:29:16
6,9,2021-10-21 07:06:01
6,10,2021-10-21 07:39:30
7,8,2021-10-21 07:36:44
7,9,2021-10-21 07:17:48
7,10,2021-10-21 07:11:59
8,9,2021-10-21 07:42:09
8,10,2021-10-21 07:57:22
9,10,2021-10-21 07:34:10
1,2,2021-10-21 08:49:03
1,3,2021-10-21 08:21:23
1,4,2021-10-21 08:18:35
1,5,2021-10-21 08:06:16
1,6,2021-10-21 08:48:41
1,7,2021-10-21 08:05:05
1,8,2021-10-21 08:36:49
1,9,2021-10-21 08:49:20
1,10,2021-10-21 08:30:35
2,3,2021-10-21 08:12:12
2,4,2021-10-21 08:34:47
2,5,2021-10-21 08:19:16
2,6,2021-10-21 08:53:52
2,7,2021-10-21 08:25:04
2,8,2021-10-21 08:12:38
2,9,2021-10-21 08:51:39
2,10,2021-10-21 08:36:23
3,4,2021-10-21 08:44:56
3,5,2021-10-21 08:22:33
3,6,2021-10-21 08:59:15
3,7,2021-10-21 08:24:11
3,8,2021-10-21 08:23:00
3,9,2021-10-21 08:47:12
3,10,2021-10-21 08:19:31
4,5,2021-10-21 08:56:30
4,6,2021-10-21 08:20:22
4,7,2021-10-21 08:04:30
4,8,2021-10-21 08:42:00
4,9,2021-10-21 08:02:16
4,10,2021-10-21 08:36:30
5,6,2021-10-21 08:13:57
5,7,2021-10-21 08:20:10
5,8,2021-10-21 08:37:03
5,9,2021-10-21 08:33:49
5,10,2021-10-21 08:25:47
6,7,2021-10-21 08:53:27
6,8,2021-10-21 08:14:56
6,9,2021-10-21 08:15:24
6,10,2021-10-21 08:25:35
7,8,2021-10-21 08:00:19
7,9,2021-10-21 08:03:45
7,10,2021-10-21 08:02:59
8,9,2021-10-21 08:30:36
8,10,2021-10-21 08:41:40
9,10,2021-10-21 08:57:26
1,2,2021-10-21 09:35:01
1,3,2021-10-21 09:37:50
1,5,2021-10-21 09:16:06
1,6,2021-10-21 09:14:01
1,7,2021-10-21 09:08:19
1,9,2021-10-21 09:43:14
2,3,2021-10-21 09:31:10
2,4,2021-10-21 09:28:49
2,5,2021-10-21 09:24:30
2,6,2021-10-21 09:02:38
2,7,2021-10-21 09:13:44
2,8,2021-10-21 09:00:23
2,9,2021-10-21 09:41:33
2,10,2021-10-21 09:36:23
3,4,2021-10-21 09:37:19
3,5,2021-10-21 09:21:16
3,6,2021-10-21 09:08:51
3,7,2021-10-21 09:12:36
3,8,2021-10-21 09:01:03
3,9,2021-10-21 09:03:54
3,10,2021-10-21 09:48:55
4,5,2021-10-21 09:56:50
4,6,2021-10-21 09:26:04
4,7,2021-10-21 09:53:48
4,8,2021-10-21 09:38:05
4,9,2021-10-21 09:35:51
4,10,2021-10-21 09:03:12
5,6,2021-10-21 09:12:09
5,7,2021-10-21 09:20:06
5,8,2021-10-21 09:54:33
5,9,2021-10-21 09:26:35
5,10,2021-10-21 09:00:41
6,7,2021-10-21 09:30:10
6,8,2021-10-21 09:22:27
6,9,2021-10-21 09:55:34
6,10,2021-10-21 09:16:16
7,8,2021-10-21 09:09:34
7,9,2021-10-21 09:04:38
7,10,2021-10-21 09:33:04
8,9,2021-10-21 09:34:05
8,10,2021-10-21 09:57:27
9,10,2021-10-21 09:14:05
1,2,2021-10-21 10:54:54
1,3,2021-10-21 10:09:34
1,4,2021-10-21 10:27:07
1,6,2021-10-21 10:37:25
1,7,2021-10-21 10:40:14
1,8,2021-10-21 10:07:05
1,10,2021-10-21 10:13:39
2,3,2021-10-21 10:09:30
2,4,2021-10-21 10:18:43
2,5,2021-10-21 10:12:38
2,6,2021-10-21 10:08:40
2,7,2021-10-21 10:50:44
2,8,2021-10-21 10:14:11
2,9,2021-10-21 10:17:27
2,10,2021-10-21 10:26:16
3,4,2021-10-21 10:13:41
3,5,2021-10-21 10:14:57
3,6,2021-10-21 10:52:43
3,7,2021-10-21 10:24:59
3,8,2021-10-21 10:16:10
3,9,2021-10-21 10:48:50
3,10,2021-10-21 10:01:39
4,5,2021-10-21 10:33:44
4,6,2021-10-21 10:41:28
4,7,2021-10-21 10:55:04
4,8,2021-10-21 10:19:32
4,9,2021-10-21 10:15:06
4,10,2021-10-21 10:19:09
5,6,2021-10-21 10:11:08
5,7,2021-10-21 10:05:53
5,8,2021-10-21 10:44:31
5,9,2021-10-21 10:59:02
5,10,2021-10-21 10:47:19
6,7,2021-10-21 10:23:21
6,8,2021-10-21 10:32:05
6,9,2021-10-21 10:34:33
6,10,2021-10-21 10:13:33
7,8,2021-10-21 10:57:50
7,9,2021-10-21 10:18:05
7,10,2021-10-21 10:24:28
8,9,2021-10-21 10:40:52
8,10,2021-10-21 10:29:54
9,10,2021-10-21 10:36:23
1,2,2021-10-21 11:17:27
1,3,2021-10-21 11:17:49
1,4,2021-10-21 11:31:58
1,5,2021-10-21 11:42:27
1,6,2021-10-21 11:41:25
1,7,2021-10-21 11:01:22
1,8,2021-10-21 11:00:28
1,9,2021-10-21 11:02:04
1,10,2021-10-21 11:17:46
2,3,2021-10-21 11:34:20
2,4,2021-10-21 11:11:29
2,5,2021-10-21 11:48:04
2,6,2021-10-21 11:16:40
2,7,2021-10-21 11:57:57
2,8,2021-10-21 11:47:06
2,9,2021-10-21 11:57:17
2,10,2021-10-21 11:01:20
3,4,2021-10-21 11:20:06
3,5,2021-10-21 11:48:51
3,6,2021-10-21 11:57:07
3,7,2021-10-21 11:04:59
3,8,2021-10-21 11:43:20
3,9,2021-10-21 11:13:26
3,10,2021-10-21 11:28:46
4,5,2021-10-21 11:50:43
4,6,2021-10-21 11:24:58
4,7,2021-10-21 11:17:26
4,8,2021-10-21 11:43:15
4,9,2021-10-21 11:32:20
4,10,2021-10-21 11:04:27
5,6,2021-10-21 11:23:12
5,7,2021-10-21 11:46:34
5,8,2021-10-21 11:55:33
5,9,2021-10-21 11:47:10
5,10,2021-10-21 11:14:48
6,7,2021-10-21 11:29:59
6,8,2021-10-21 11:10:32
6,9,2021-10-21 11:40:35
6,10,2021-10-21 11:20:59
7,8,2021-10-21 11:30:11
7,9,2021-10-21 11:07:58
7,10,2021-10-21 11:55:46
8,9,2021-10-21 11:17:39
8,10,2021-10-21 11:03:18
9,10,2021-10-21 11:05:41
1,2,2021-10-21 12:16:32
1,4,2021-10-21 12:57:21
1,5,2021-10-21 12:46:46
1,6,2021-10-21 12:37:17
1,7,2021-10-21 12:46:50
1,8,2021-10-21 12:32:14
1,9,2021-10-21 12:22:50
1,10,2021-10-21 12:35:11
2,4,2021-10-21 12:50:14
2,5,2021-10-21 12:53:20
2,6,2021-10-21 12:39:51
2,7,2021-10-21 12:52:34
2,8,2021-10-21 12:06:02
2,9,2021-10-21 12:01:53
3,4,2021-10-21 12:19:24
3,5,2021-10-21 12:52:34
3,6,2021-10-21 12:23:30
3,7,2021-10-21 12:04:54
3,8,2021-10-21 12:00:31
3,9,2021-10-21 12:27:43
3,10,2021-10-21 12:28:00
4,5,2021-10-21 12:54:32
4,6,2021-10-21 12:53:57
4,7,2021-10-21 12:44:05
4,8,2021-10-21 12:27:03
4,9,2021-10-21 12:47:19
4,10,2021-10-21 12:46:54
5,6,2021-10-21 12:17:26
5,7,2021-10-21 12:37:00
5,8,2021-10-21 12:31:08
5,9,2021-10-21 12:26:35
5,10,2021-10-21 12:56:41
6,7,2021-10-21 12:36:08
6,8,2021-10-21 12:25:12
6,9,2021-10-21 12:09:57
6,10,2021-10-21 12:51:53
